Date,EMA_12,EMA_26,MACD,Signal,RSI
2014-02-17,6.639841220635502e-06,6.104342710899533e-06,5.354985097359689e-07,6.44672328731582e-07,51.22819564885857
2014-02-18,6.5691251776007485e-06,6.10996080201139e-06,4.5916437558935857e-07,6.075707381031373e-07,56.79951021836098
2014-02-19,6.525692956359138e-06,6.12306116775353e-06,4.026317886056081e-07,5.665829482036315e-07,52.16756941709652
2014-02-20,6.397561524577409e-06,6.091192833088668e-06,3.0636869148874074e-07,5.145400968606533e-07,48.18370462242999
2014-02-21,6.2510268562584416e-06,6.043333081045369e-06,2.0769377521307253e-07,4.5317083253113717e-07,52.33650912906339
2014-02-22,6.176817120409681e-06,6.0229871915784155e-06,1.538299288312657e-07,3.933026517911629e-07,54.16004833716418
2014-02-23,6.068533519185279e-06,5.982245452383798e-06,8.628806680148125e-08,3.318997347932266e-07,49.55082087013494
2014-02-24,5.9043018022179915e-06,5.909562630644102e-06,-5.26082842611048e-09,2.6446762214935916e-07,47.12388187575266
2014-02-25,5.669960863569495e-06,5.796342117337336e-06,-1.2638125376784113e-07,1.862978469659191e-07,26.272322462593223
2014-02-26,5.584328752305095e-06,5.745750267190192e-06,-1.614215148850975e-07,1.1675397459571578e-07,20.028797854449934
2014-02-27,5.539975667604074e-06,5.712437929009323e-06,-1.724622614052492e-07,5.891072739552279e-08,24.865982229799627
2014-02-28,5.443271006903265e-06,5.653101443382619e-06,-2.098304364793537e-07,5.16249462054749e-09,26.13676206531403
2014-03-01,5.354384472818423e-06,5.594761227972928e-06,-2.4037675515450465e-07,-4.394535533446294e-08,29.95243294140566
2014-03-02,5.20296229244516e-06,5.504048566670652e-06,-3.010862742254924e-07,-9.537353911266884e-08,27.821676173098737
2014-03-03,5.146622741917342e-06,5.454619429436851e-06,-3.079966875195088e-07,-1.3789816879403686e-07,35.666498619441214
2014-03-04,5.122765280616975e-06,5.420317934179674e-06,-2.975526535626988e-07,-1.6982906574776926e-07,38.39620778194747
2014-03-05,5.0677012569434965e-06,5.371764689184096e-06,-3.040634322405994e-07,-1.9667593904633532e-07,35.48250250361633
2014-03-06,5.039931654025605e-06,5.33587092242803e-06,-2.9593926840242507e-07,-2.165286049175533e-07,41.55550630662301
2014-03-07,4.973495350205424e-06,5.2819616451514665e-06,-3.084662949460422e-07,-2.349161429232511e-07,41.284179038754274
2014-03-08,4.864583236693424e-06,5.206673124205242e-06,-3.420898875118179e-07,-2.563508918409645e-07,34.40935838355195
2014-03-09,4.705963651611066e-06,5.104960739720269e-06,-3.989970881092024e-07,-2.848801310946121e-07,33.463045750516415
2014-03-10,4.5948619037348115e-06,5.021911965697686e-06,-4.2705006196287456e-07,-3.133141172682646e-07,39.02700864044484
2014-03-11,4.440843362553982e-06,4.916121552391148e-06,-4.7527818983716575e-07,-3.4570693178204485e-07,41.063568986651084
2014-03-12,4.285828509390328e-06,4.806278979398487e-06,-5.204504700081591e-07,-3.806556394272677e-07,28.08641241554416
2014-03-13,4.272197736983909e-06,4.7611641282392366e-06,-4.889663912553275e-07,-4.023177897928797e-07,37.55537572922559
2014-03-14,4.229051827549928e-06,4.704170439159518e-06,-4.751186116095899e-07,-4.1687795415622173e-07,39.1439013080959
2014-03-15,4.187161134190541e-06,4.648806874830214e-06,-4.616457406396728e-07,-4.2583151145291193e-07,39.24489309447358
2014-03-16,4.129537634652616e-06,4.586866246116423e-06,-4.5732861146380684e-07,-4.3213093145509093e-07,42.803263800332225
2014-03-17,4.058418788161254e-06,4.5187476451047445e-06,-4.6032885694349065e-07,-4.377705165527709e-07,33.53866599619268
2014-03-18,3.973558944076604e-06,4.4437907678089145e-06,-4.702318237323109e-07,-4.4426277798867893e-07,29.134743706982462
2014-03-19,3.915189969664184e-06,4.380855200593134e-06,-4.6566523092895027e-07,-4.4854326857673326e-07,32.87718891337124
2014-03-20,3.848868520749234e-06,4.314428930306014e-06,-4.655604095567794e-07,-4.519466967727425e-07,29.403856032877414
2014-03-21,3.7612342357647156e-06,4.237748688679632e-06,-4.765144529149162e-07,-4.5686024800117725e-07,30.059080154811895
2014-03-22,3.668173588599005e-06,4.157644343532074e-06,-4.894707549330692e-07,-4.633823493875557e-07,32.18020740454426
2014-03-23,3.582797386403231e-06,4.080280190257585e-06,-4.974828038543542e-07,-4.7020244028091543e-07,36.77543385290831
2014-03-24,3.5222143469454125e-06,4.014260000603499e-06,-4.920456536580862e-07,-4.7457108295634964e-07,34.998090572243456
2014-03-25,3.4534088490170424e-06,3.944683601329981e-06,-4.912747523129386e-07,-4.779118168276674e-07,39.06922707633221
2014-03-26,3.374515724586362e-06,3.870307300506843e-06,-4.957915759204813e-07,-4.814877686462302e-07,39.504056168910594
2014-03-27,3.2384253461812918e-06,3.768057001576959e-06,-5.296316553956674e-07,-4.911165459961177e-07,8.021072822691607
2014-03-28,3.111575029246916e-06,3.667748948579247e-06,-5.561739193323311e-07,-5.041280206633604e-07,8.566389217286428
2014-03-29,3.0640994921632295e-06,3.6036922885513734e-06,-5.39592796388144e-07,-5.112209758083171e-07,24.453247020554443
2014-03-30,2.9649805956826874e-06,3.5159985386616203e-06,-5.510179429789329e-07,-5.191803692424403e-07,22.112836945176383
2014-03-31,2.860980280564748e-06,3.4251081689397284e-06,-5.641278883749804e-07,-5.281698730689483e-07,22.241942914408327
2014-04-01,2.7967028226937345e-06,3.35237251230739e-06,-5.556696896136556e-07,-5.336698363778898e-07,28.524567122836203
2014-04-02,2.700762689045222e-06,3.2650183968756134e-06,-5.642557078303915e-07,-5.397870106683902e-07,23.280100739971473
2014-04-03,2.5955508058652475e-06,3.1725641043941153e-06,-5.770132985288678e-07,-5.472322682404858e-07,22.882999745118326
2014-04-04,2.5235067490436695e-06,3.095134499366773e-06,-5.716277503231035e-07,-5.521113646570094e-07,27.938713449756747
2014-04-05,2.4709142715663403e-06,3.027469399075977e-06,-5.565551275096367e-07,-5.530001172275348e-07,30.83104596336628
2014-04-06,2.416976296493252e-06,2.9602729571882208e-06,-5.432966606949686e-07,-5.510594259210216e-07,30.611587411033383
2014-04-07,2.3674759424777545e-06,2.8961952563144653e-06,-5.287193138367108e-07,-5.465914035041594e-07,28.21054423603381
2014-04-08,2.3222017866611095e-06,2.8352321950815095e-06,-5.130304084204e-07,-5.398792044874076e-07,29.283933528196002
2014-04-09,2.2704523844070495e-06,2.7723135637428584e-06,-5.018611793358089e-07,-5.322755994570879e-07,29.864599799676256
2014-04-10,2.1488207177790155e-06,2.6765752665267077e-06,-5.277545487476922e-07,-5.313713893152087e-07,29.1837889612258
2014-04-11,2.118600440319846e-06,2.622931833028019e-06,-5.043313927081733e-07,-5.259633899938016e-07,41.825044081504295
2014-04-12,2.081665073559327e-06,2.5677902569797563e-06,-4.861251834204293e-07,-5.179957486791272e-07,31.565922844863536
2014-04-13,2.02612597396282e-06,2.505039936179925e-06,-4.789139622171049e-07,-5.101793913867227e-07,34.682113590687834
2014-04-14,2.025611090612527e-06,2.4693169210692573e-06,-4.437058304567302e-07,-4.968846792007242e-07,44.57501691834832
2014-04-15,2.118717182530933e-06,2.481278681588732e-06,-3.625614990577989e-07,-4.700200431721392e-07,53.22679333637235
2014-04-16,2.2861457619091746e-06,2.5350360346924926e-06,-2.48890272783318e-07,-4.2579408909437494e-07,66.08750207346728
2014-04-17,2.371142208321316e-06,2.557523933129204e-06,-1.8638172480788797e-07,-3.7791161623707755e-07,61.994160790276226
2014-04-18,2.418722292854918e-06,2.5666268090299836e-06,-1.4790451617506537e-07,-3.3191019622467515e-07,57.962628327694595
2014-04-19,2.493155477531272e-06,2.591509118972297e-06,-9.835364144102512e-08,-2.851988852679452e-07,59.89913822059307
2014-04-20,2.5453951088956275e-06,2.6093760791520963e-06,-6.398097025646881e-08,-2.4095530226564993e-07,59.75985097537388
2014-04-21,2.5786202490953016e-06,2.6206340377477565e-06,-4.201378865245489e-08,-2.0116699954301092e-07,59.01184122160716
2014-04-22,2.5829955912187178e-06,2.6196285514625526e-06,-3.6632960243834867e-08,-1.6826019168317572e-07,56.972892875239616
2014-04-23,2.5820723895135043e-06,2.616470494327166e-06,-3.4398104813661485e-08,-1.4148777430927288e-07,57.83859479109208
2014-04-24,2.583313937705847e-06,2.6145202690261706e-06,-3.1206331320323725e-08,-1.1943148571148305e-07,66.9354724306376
2014-04-25,2.5364726604383456e-06,2.589655481355127e-06,-5.3182820916781574e-08,-1.0618175275254276e-07,55.23709468973668
2014-04-26,2.4771052344841726e-06,2.5571316969389117e-06,-8.00264624547391e-08,-1.0095069469298204e-07,54.289649819301815
2014-04-27,2.409154496108615e-06,2.518486788650329e-06,-1.093322925417142e-07,-1.0262701426272848e-07,55.0306535865318
2014-04-28,2.369319518198517e-06,2.4912082961349696e-06,-1.2188877793645241e-07,-1.0647936699747328e-07,52.1666348477257
2014-04-29,2.349743312221191e-06,2.472753917113557e-06,-1.23010604892366e-07,-1.0978561457645182e-07,41.984935608762285
2014-04-30,2.3407618021008603e-06,2.4593175896561855e-06,-1.1855578755532522e-07,-1.115396491722265e-07,25.879614421827327
2014-05-01,2.3379683309790362e-06,2.4491906748526903e-06,-1.1122234387365407e-07,-1.1147618811251201e-07,33.470715591972194
2014-05-02,2.3171557744038872e-06,2.430931122140681e-06,-1.1377534773679385e-07,-1.1193602003736839e-07,34.31246557749188
2014-05-03,2.280160552091837e-06,2.4046908041580793e-06,-1.245302520662425e-07,-1.1445486644314322e-07,21.053320033582537
2014-05-04,2.260959111949628e-06,2.386221203195813e-06,-1.2526209124618474e-07,-1.1661631140375152e-07,26.404189733817233
2014-05-05,2.2319685661496064e-06,2.3629841188294183e-06,-1.310155526798119e-07,-1.194961596589636e-07,26.19475366503015
2014-05-06,2.2027277221077926e-06,2.3392003381663367e-06,-1.3647261605854402e-07,-1.228914509388797e-07,28.643321824388266
2014-05-07,2.1933729865596487e-06,2.3245871235647454e-06,-1.3121413700509664e-07,-1.245559881521231e-07,34.384636326982246
2014-05-08,2.180938579910518e-06,2.3088806213258976e-06,-1.2794204141537946e-07,-1.2523319880477437e-07,33.05586842595598
2014-05-09,2.184219079828218e-06,2.3009829330332802e-06,-1.1676385320506238e-07,-1.2353932968483197e-07,46.77605081192246
2014-05-10,2.187617124326972e-06,2.2939698542211943e-06,-1.0635272989422231e-07,-1.2010200972671004e-07,52.61970532389266
2014-05-11,2.1691486035742146e-06,2.2771996234962207e-06,-1.0805101992200612e-07,-1.1769181176576926e-07,51.478545984641265
2014-05-12,2.1494827967622786e-06,2.2597271224443993e-06,-1.102443256821207e-07,-1.1620231454903955e-07,44.54672953864005
2014-05-13,2.1345603019562567e-06,2.2443759711909723e-06,-1.0981566923471556e-07,-1.1492498548617476e-07,39.67229919933461
2014-05-14,2.1238316411059585e-06,2.231075825653072e-06,-1.072441845471136e-07,-1.1338882529836254e-07,37.14170210900214
2014-05-15,2.108527126874256e-06,2.2157629717972813e-06,-1.0723584492302537e-07,-1.1215822922329512e-07,33.246884434884834
2014-05-16,2.096218608591007e-06,2.2018932522591964e-06,-1.0567464366818927e-07,-1.1086151211227396e-07,38.75470980488882
2014-05-17,2.086286237118532e-06,2.189283247945176e-06,-1.0299701082664409e-07,-1.0928861185514798e-07,46.54437803035921
2014-05-18,2.073618079700065e-06,2.175554356534311e-06,-1.0193627683424584e-07,-1.0781814485096756e-07,37.39480812054134
2014-05-19,2.0657723320260355e-06,2.164225938999834e-06,-9.845360697379867e-08,-1.059452372755338e-07,45.34884924021895
2014-05-20,2.0699127809876146e-06,2.1589266287240165e-06,-8.901384773640182e-08,-1.025589593677074e-07,54.409156153767626
2014-05-21,2.070129614345422e-06,2.152437411619524e-06,-8.230779727410182e-08,-9.850872694898629e-08,42.90049495907028
2014-05-22,2.052072711455469e-06,2.1376464733929466e-06,-8.557376193747751e-08,-9.592173394668454e-08,36.37551028274015
2014-05-23,2.026836475332139e-06,2.1191568958567154e-06,-9.23204205245763e-08,-9.520147126226289e-08,22.01498404885865
2014-05-24,2.015727483424075e-06,2.1069695723065675e-06,-9.124208888249257e-08,-9.440959478630883e-08,29.832244604409027
2014-05-25,1.9970010069672068e-06,2.091194447428632e-06,-9.419344046142523e-08,-9.436636392133212e-08,34.10128376602556
2014-05-26,1.9660815131754966e-06,2.06932999186511e-06,-1.0324847868961358e-07,-9.61427868749884e-08,30.14051667741451
2014-05-27,1.9350818317550564e-06,2.046756183870853e-06,-1.1167435211579645e-07,-9.924909992315002e-08,27.431954795901362
2014-05-28,1.9098420783761426e-06,2.026331535790947e-06,-1.1648945741480415e-07,-1.0269717142148086e-07,26.754733205203095
2014-05-29,1.8894480068096946e-06,2.007883319302301e-06,-1.1843531249260639e-07,-1.0584479963570597e-07,29.332961051258778
2014-05-30,1.8426163659026954e-06,1.976561765347627e-06,-1.3394539944493152e-07,-1.1146491959755109e-07,21.78209624200271
2014-05-31,1.7940357517784907e-06,1.9432492178474594e-06,-1.4921346606896873e-07,-1.1901462889183462e-07,19.982730640245464
2014-06-01,1.8097382557526235e-06,1.9397568333854517e-06,-1.3001857763282824e-07,-1.2121541864003334e-07,45.43981172287458
2014-06-02,1.8074203769685954e-06,1.9290098119240433e-06,-1.215894349554479e-07,-1.2129022190311627e-07,40.99140152110682
2014-06-03,1.800711354072606e-06,1.9167729168292745e-06,-1.1606156275666845e-07,-1.202444900738267e-07,36.58719624808946
2014-06-04,1.7798925450670038e-06,1.898151893029787e-06,-1.1825934796278319e-07,-1.19847461651618e-07,34.42347174411606
2014-06-05,1.759809318572465e-06,1.8797222396833215e-06,-1.1991292111085636e-07,-1.1986055354346567e-07,37.363292226193465
2014-06-06,1.7437116133063926e-06,1.8630890541025563e-06,-1.1937744079616373e-07,-1.1976393099400528e-07,39.80105718410799
2014-06-07,1.7267302092478778e-06,1.8460700491265184e-06,-1.1933983987864068e-07,-1.1967911277093236e-07,35.35377207120233
2014-06-08,1.7162195128519394e-06,1.8321693553152414e-06,-1.1594984246330202e-07,-1.189332587094063e-07,38.90075699958879
2014-06-09,1.704972969010653e-06,1.8181654755054885e-06,-1.1319250649483554e-07,-1.1778510826649216e-07,42.18762417845025
2014-06-10,1.711129661043499e-06,1.8127451785957598e-06,-1.0161551755226069e-07,-1.1455119012364588e-07,49.06620268877304
2014-06-11,1.7393900368542908e-06,1.8188249508341218e-06,-7.943491397983093e-08,-1.075279348948829e-07,55.1909507531517
2014-06-12,1.7262649481398123e-06,1.806621395973089e-06,-8.03564478332767e-08,-1.0209363748256167e-07,45.682926715549044
2014-06-13,1.7233322110718374e-06,1.7992570079156732e-06,-7.592479684383576e-08,-9.68598693548165e-08,54.742884902259036
2014-06-14,1.7099505511565044e-06,1.7871899274494878e-06,-7.723937629298338e-08,-9.293577074244987e-08,54.210355752905905
2014-06-15,1.7045487810513854e-06,1.7788676398956908e-06,-7.431885884430538e-08,-8.921238836282099e-08,38.591170079501296
2014-06-16,1.6873862499602994e-06,1.7650990983448489e-06,-7.77128483845495e-08,-8.69124803671667e-08,39.38658890454944
2014-06-17,1.6789187431283349e-06,1.7552656433231957e-06,-7.634690019486088e-08,-8.479936433270554e-08,43.14298933021812
2014-06-18,1.6662905553387352e-06,1.743530078817473e-06,-7.723952347873771e-08,-8.328739616191198e-08,46.173190618017074
2014-06-19,1.6554506174131117e-06,1.7325894032622661e-06,-7.71387858491544e-08,-8.205767409936046e-08,46.96136426274257
2014-06-20,1.6442207121912588e-06,1.7214684277221774e-06,-7.724771553091861e-08,-8.10956823856721e-08,45.90653460084302
2014-06-21,1.6294703210465473e-06,1.7086443345391002e-06,-7.917401349255293e-08,-8.071134860704827e-08,45.28095025701123
2014-06-22,1.6122555844110384e-06,1.6944910159003329e-06,-8.223543148929443e-08,-8.101616518349752e-08,42.22914912897916
2014-06-23,1.59285734682787e-06,1.6790596102870075e-06,-8.620226345913757e-08,-8.205338483862553e-08,41.49134749659227
2014-06-24,1.563180604494978e-06,1.6583854555741976e-06,-9.520485107921968e-08,-8.468367808674437e-08,30.971680711727657
2014-06-25,1.5050241387705972e-06,1.6233319831084425e-06,-1.183078443378453e-07,-9.140851133696456e-08,13.47969322883938
2014-06-26,1.4802690400304432e-06,1.6026493174677873e-06,-1.223802774373441e-07,-9.760286455704048e-08,32.58258193173387
2014-06-27,1.4560105948430259e-06,1.5819041196044127e-06,-1.2589352476138685e-07,-1.0326099659790977e-07,27.59196521526043
2014-06-28,1.4225038564636876e-06,1.5564457992912953e-06,-1.3394194282760773e-07,-1.0939718584384937e-07,27.16397708254796
2014-06-29,1.389090905626755e-06,1.5304364568270236e-06,-1.4134555120026864e-07,-1.1578685891513324e-07,22.89569979844225
2014-06-30,1.3617048069002333e-06,1.5067805166105305e-06,-1.4507570971029724e-07,-1.2164462907416603e-07,25.829922959618727
2014-07-01,1.3334910342960299e-06,1.4824497587114476e-06,-1.4895872441541774e-07,-1.2710744814241637e-07,21.023915517715665
2014-07-02,1.2834222343735268e-06,1.4473085791624336e-06,-1.6388634478890684e-07,-1.3446322747171448e-07,17.938409190182725
2014-07-03,1.2370247513252988e-06,1.4128293210437382e-06,-1.758045697184394e-07,-1.4273149592105948e-07,17.45923780699553
2014-07-04,1.2088546836897243e-06,1.386243394425244e-06,-1.773887107355197e-07,-1.4966293888395153e-07,23.62922796009019
2014-07-05,1.1777869123651632e-06,1.3581449333626392e-06,-1.8035802099747592e-07,-1.5580195530665642e-07,23.329105486737873
2014-07-06,1.1594609601303439e-06,1.335961473323839e-06,-1.7650051319349513e-07,-1.5994166688402417e-07,27.852094688366137
2014-07-07,1.137509025985644e-06,1.312317911462058e-06,-1.7480888547641383e-07,-1.629151106025021e-07,27.572976778502124
2014-07-08,1.1446184791008946e-06,1.3027921751489257e-06,-1.5817369604803112e-07,-1.6196682769160793e-07,40.40843065392325
2014-07-09,1.165114140959658e-06,1.3009438867069948e-06,-1.358297457473368e-07,-1.567394113027537e-07,54.60365987554034
2014-07-10,1.1726982284633276e-06,1.294534021745996e-06,-1.2183579328266842e-07,-1.4975868769873666e-07,42.88140716786986
2014-07-11,1.1812512435753273e-06,1.2896272665567612e-06,-1.0837602298143393e-07,-1.4148215475527614e-07,44.780956894847805
2014-07-12,1.1901772038577247e-06,1.2858970975829944e-06,-9.571989372526968e-08,-1.3232970254927485e-07,50.06344580475537
2014-07-13,1.1941857790169224e-06,1.2807367897911066e-06,-8.65510107741842e-08,-1.2317396419425673e-07,50.66533614159766
2014-07-14,1.18909871303661e-06,1.2718762757432389e-06,-8.277756270662877e-08,-1.1509468389673114e-07,47.12694802285595
2014-07-15,1.1814454210527396e-06,1.2620596860690324e-06,-8.061426501629278e-08,-1.0819860012064346e-07,47.730713013192634
2014-07-16,1.163708957215566e-06,1.2475484801462235e-06,-8.38395229306575e-08,-1.0332678468264628e-07,53.81626042116433
2014-07-17,1.165066933860017e-06,1.2419919857209106e-06,-7.692505186089356e-08,-9.804643811829575e-08,61.32972100704616
2014-07-18,1.157589486148511e-06,1.2326935811293785e-06,-7.51040949808675e-08,-9.34579694908101e-08,53.787936459344486
2014-07-19,1.146776095827323e-06,1.2219238676428165e-06,-7.514777181549335e-08,-8.979592995574677e-08,54.97620376169165
2014-07-20,1.1360492105182213e-06,1.2111925693965457e-06,-7.514335887832433e-08,-8.686541574026229e-08,51.199591637739516
2014-07-21,1.1238266011389627e-06,1.199741434593323e-06,-7.591483345436023e-08,-8.467529928308189e-08,52.673873736887465
2014-07-22,1.102723505840403e-06,1.1839573640085084e-06,-8.12338581681053e-08,-8.398701106008657e-08,34.78920972067071
2014-07-23,1.088797337159335e-06,1.1712348488533197e-06,-8.243751169398475e-08,-8.367711118686621e-08,27.068801632017838
2014-07-24,1.0700607521697916e-06,1.156107047806948e-06,-8.604629563715641e-08,-8.415094807692426e-08,27.948741528044977
2014-07-25,1.054026287011016e-06,1.142012950090711e-06,-8.798666307969505e-08,-8.491809107747841e-08,26.06459129912409
2014-07-26,1.0348352434865618e-06,1.1262552874248853e-06,-9.142004393832346e-08,-8.621848164964743e-08,22.989975480214298
2014-07-27,1.0279386040205772e-06,1.1161628281310168e-06,-8.82242241104396e-08,-8.661963014180586e-08,31.502978185083336
2014-07-28,1.012515273535724e-06,1.1022016524079068e-06,-8.968637887218273e-08,-8.723297988788124e-08,31.1360258905587
2014-07-29,1.0035085954659483e-06,1.0912216682356307e-06,-8.771307276968233e-08,-8.732899846424147e-08,35.12778121224399
2014-07-30,9.86440010744218e-07,1.0765061961274137e-06,-9.006618538319563e-08,-8.787643584803232e-08,35.804809485413415
2014-07-31,9.797254160431673e-07,1.06660167383556e-06,-8.687625779239267e-08,-8.76764002369044e-08,29.314354005604898
2014-08-01,9.757309802819417e-07,1.0582431486325703e-06,-8.251216835062859e-08,-8.664355385964924e-08,34.05534355143729
2014-08-02,9.702325564357798e-07,1.0494837469028903e-06,-7.925119046711051e-08,-8.516508118114149e-08,35.11459465254241
2014-08-03,9.61445351371798e-07,1.0393824118374835e-06,-7.793706046568548e-08,-8.371947703805029e-08,33.97319677146423
2014-08-04,9.540929437399335e-07,1.0300692481283868e-06,-7.597630438845334e-08,-8.217084250813091e-08,35.458976217214726
2014-08-05,9.37880969999172e-07,1.0166356085948015e-06,-7.875463859562952e-08,-8.148760172563064e-08,35.82383673772286
2014-08-06,9.192296569700592e-07,1.0018216698329597e-06,-8.259201286290051e-08,-8.170848395308462e-08,30.168607186552222
2014-08-07,9.029462696671832e-07,9.87863593512101e-07,-8.491732384491777e-08,-8.235025193145125e-08,32.97299188078051
2014-08-08,8.810028067753897e-07,9.710080503534657e-07,-9.0005243578076e-08,-8.388125026077621e-08,29.570829345950827
2014-08-09,8.621348672170792e-07,9.552564317825697e-07,-9.312156456549051e-08,-8.572931312171907e-08,31.755096088752666
2014-08-10,8.342676401036317e-07,9.349409843156884e-07,-1.0067334421205673e-07,-8.871811933978661e-08,18.146964538600926
2014-08-11,8.052065360258192e-07,9.13491316114367e-07,-1.0828478008854781e-07,-9.263145148953885e-08,19.20375308014063
2014-08-12,7.847629397773802e-07,8.956270082844854e-07,-1.1086406850710525e-07,-9.627797489305214e-08,19.32129375091958
2014-08-13,7.645736754029431e-07,8.776940981407115e-07,-1.1312042273776844e-07,-9.964646446199541e-08,21.298780201621724
2014-08-14,7.488049266499122e-07,8.61722447056825e-07,-1.1291752040691276e-07,-1.023006756509789e-07,12.543194173058353
2014-08-15,7.166834945918442e-07,8.378923115913172e-07,-1.2120881699947305e-07,-1.0608230392067772e-07,7.417551442994139
2014-08-16,7.00973007884098e-07,8.213495722876266e-07,-1.2037656440352856e-07,-1.089411560172479e-07,20.231634360935388
2014-08-17,6.805058004555082e-07,8.025782083847109e-07,-1.220724079292027e-07,-1.1156740639963887e-07,19.52597768450552
2014-08-18,6.502025792722746e-07,7.789453679683983e-07,-1.2874278869612368e-07,-1.1500248285893583e-07,16.92468853493517
2014-08-19,6.309841291817988e-07,7.601555372806786e-07,-1.2917140809887978e-07,-1.1783626790692462e-07,24.20880303972146
2014-08-20,6.252416555149598e-07,7.478223901004316e-07,-1.225807345854718e-07,-1.1878516124263406e-07,33.19163885338787
2014-08-21,6.202973366074834e-07,7.363617376942043e-07,-1.160644010867209e-07,-1.1824100921145144e-07,33.32756239026668
2014-08-22,6.121180776897521e-07,7.238262129496137e-07,-1.1170813525986155e-07,-1.1693443442113347e-07,34.75333772586599
2014-08-23,6.013875048495769e-07,7.103849641554655e-07,-1.0899745930588862e-07,-1.1534703939808451e-07,33.545514763124174
2014-08-24,5.949381310250895e-07,6.992058242173131e-07,-1.0426769319222366e-07,-1.1313117015691234e-07,39.805533768592746
2014-08-25,5.819835338284136e-07,6.852448927380081e-07,-1.0326135890959453e-07,-1.111572079074488e-07,38.94914490752258
2014-08-26,5.973804435942579e-07,6.850092301134446e-07,-8.762878651918677e-08,-1.0645152362979639e-07,50.64629460237064
2014-08-27,6.022608583067445e-07,6.808680381958133e-07,-7.860717988906873e-08,-1.0088265488165087e-07,48.4493454588173
2014-08-28,6.024902050233761e-07,6.75155710326853e-07,-7.266550530347695e-08,-9.523922496601609e-08,46.37518187600492
2014-08-29,5.997552909920972e-07,6.684562698448686e-07,-6.870097885277141e-08,-8.993157574336716e-08,53.1858485289999
2014-08-30,6.013958506684749e-07,6.641572075518081e-07,-6.276135688333324e-08,-8.449753197136039e-08,49.68234541682159
2014-08-31,6.019341791394771e-07,6.597674133427845e-07,-5.783323420330735e-08,-7.916467241774979e-08,53.021715436893246
2014-09-01,6.002820694690694e-07,6.546880098567877e-07,-5.4405940387718226e-08,-7.421292601174348e-08,59.952872095746535
2014-09-02,5.984280898071034e-07,6.497652833241582e-07,-5.1337193517054815e-08,-6.963777951280575e-08,56.26892135978046
2014-09-03,6.026092722580226e-07,6.479756901696337e-07,-4.5366417911611124e-08,-6.478350719256682e-08,53.390991657332755
2014-09-04,6.209756191332184e-07,6.534582706716458e-07,-3.2482651538427364e-08,-5.8323336061738935e-08,61.367739255980226
2014-09-05,6.413027104585681e-07,6.608392663810048e-07,-1.9536555922436692e-08,-5.0565980033878484e-08,66.25501095386414
2014-09-06,6.880644595513231e-07,6.819070303202989e-07,6.157429231024201e-09,-3.922129818089795e-08,77.24302854244365
2014-09-07,7.13481889885782e-07,6.946011582021514e-07,1.8880731683630682e-08,-2.7600892207992225e-08,68.04058138948284
2014-09-08,7.279770116437407e-07,7.029788636177337e-07,2.4998148026007013e-08,-1.7081084161192378e-08,68.30529068079862
2014-09-09,7.52665004924039e-07,7.167173898657296e-07,3.59476150583093e-08,-6.475344317292043e-09,64.32100749329875
2014-09-10,7.678031924913648e-07,7.266689331432058e-07,4.113425934815901e-08,3.0465764157981684e-09,65.7419711415286
2014-09-11,7.953523227316871e-07,7.429803113587801e-07,5.237201137290692e-08,1.2911663407219919e-08,72.12392042955176
2014-09-12,8.180970025509882e-07,7.578108617438442e-07,6.028614080714404e-08,2.2386558887204747e-08,73.58126538921174
2014-09-13,8.757945893860333e-07,7.900568213908765e-07,8.573776799515675e-08,3.505680070879515e-08,79.59954125110508
2014-09-14,9.745439153696315e-07,8.439537389381761e-07,1.305901764314554e-07,5.4163475853327205e-08,85.0166708129478
2014-09-15,1.0529249375481987e-06,8.913660960190756e-07,1.6155884152912312e-07,7.564254898848639e-08,83.73525933040861
2014-09-16,1.0908723734406037e-06,9.216044052657242e-07,1.6926796817487955e-07,9.436763282576504e-08,73.6368097378741
2014-09-17,1.1106817729562116e-06,9.436806323047116e-07,1.670011406515e-07,1.0889433439091205e-07,69.19524844291186
2014-09-18,1.147426420458033e-06,9.737429544834776e-07,1.7368346597455543e-07,1.2185216070764073e-07,69.84811593804577
2014-09-19,1.1642905886088744e-06,9.947281810727386e-07,1.695624075361358e-07,1.3139421007333975e-07,65.34348634328893
2014-09-20,1.190239799717615e-06,1.0197824240166609e-06,1.7045737570095403e-07,1.392068431988626e-07,62.70364032814015
2014-09-21,1.207267581226565e-06,1.0406074577580779e-06,1.6666012346848705e-07,1.446974992527875e-07,65.26717722033302
2014-09-22,1.2278682593105272e-06,1.0628714970924662e-06,1.6499676221806102e-07,1.4875735184584222e-07,68.26078393535195
2014-09-23,1.2576153494404528e-06,1.089416152504509e-06,1.6819919693594386e-07,1.5264572086386256e-07,68.24564417896886
2014-09-24,1.308080721513342e-06,1.1261734943867109e-06,1.8190722712663118e-07,1.5849802211641628e-07,73.14303147288314
2014-09-25,1.3666019635373054e-06,1.1678249981113326e-06,1.9877696542597275e-07,1.6655381077832759e-07,73.2612925003517
2014-09-26,1.4703911126800864e-06,1.2325217710634846e-06,2.378693416166018e-07,1.8081691694598245e-07,78.25424585685204
2014-09-27,1.507982540542628e-06,1.2682412986726046e-06,2.3974124187002333e-07,1.9260178193079063e-07,62.91293066399554
